,IMO,LENGTH ,BREATH,DEPTH,DRAUGHT,TEU,LLINO
5447,9514767,151.72,,11.75,8,1036.0,8307448
5448,9514755,151.72,23.4,11.75,8.02,1036.0,8307450
5449,9504047,151.72,23.4,11.75,8,1036.0,8307452
5450,9522776,147.0,25.0,13.7,8.95,1060.0,8331336
5451,9522788,147.0,25.0,13.7,8.95,1060.0,8331981
5452,9458975,151.72,23.4,11.75,8,1036.0,8355088
5453,9462732,333.2,42.8,24.5,13,8626.0,841635
5454,9455870,305.6,40.06,24.29,12,6589.0,841642
5455,9457737,305.6,40.06,24.29,12,6589.0,841651
5456,9462691,333.2,42.8,24.5,13,8626.0,841668
5457,9462706,333.2,42.8,24.5,13,8626.0,841688
5458,9462718,333.2,42.8,24.5,13,8626.0,841708
5459,9462720,333.2,42.8,24.5,13,8626.0,841764
5460,9444948,171.99,28.0,14.0,9.52,1708.0,844057
5461,9444950,171.99,27.6,14.0,9.52,1708.0,844060
5462,9444962,171.99,28.0,14.0,9.52,1708.0,844064
5463,9444998,171.99,27.6,14.0,9.52,1708.0,844105
5464,9445007,171.99,27.6,14.0,9.52,1700.0,844109
5465,9445019,171.99,28.0,14.0,9.52,1700.0,844138
5466,9444974,171.99,28.0,14.0,9.52,1700.0,844177
5467,9444986,171.99,,14.0,9.52,1708.0,844203
5468,9436290,140.62,21.8,9.5,7.34,812.0,844676
5469,9363156,182.52,25.24,14.2,10,1702.0,844703
5470,9420356,147.79,23.25,11.5,8.51,1118.0,847398
5471,9420368,147.86,23.25,11.5,8.51,1118.0,847428
5472,9420370,147.85,23.25,11.5,8.51,1118.0,847435
5473,9516428,366.0,51.2,29.85,14.5,13360.0,8484401
5474,9516404,365.9,51.2,29.85,14.5,13386.0,8485005
5475,9516442,365.9,,29.85,14.5,13360.0,8485006
5476,9516478,366.0,,29.85,14.5,13360.0,8485007
5477,9516466,366.0,51.2,29.85,14.5,13386.0,8504145
5478,9516430,365.9,,29.85,14.5,13386.0,8504147
5479,9516454,365.9,51.2,29.85,14.5,13386.0,8504149
5480,9516416,365.9,,29.85,15.5,13386.0,8504152
5481,9483669,151.74,,9.5,8,1036.0,8570114
5482,9483695,151.72,23.79,9.5,8,1036.0,8570115
5483,9483683,151.72,,9.5,8,1036.0,8570116
5484,9483671,151.74,,9.5,8,1036.0,8570117
5485,9461594,151.72,23.4,11.75,8,1036.0,8589150
5486,9526875,299.9,45.2,24.2,13.5,7450.0,8620382
5487,9526887,299.9,,24.2,12.5,7450.0,8621116
5488,9526899,299.9,45.2,24.2,14.52,7450.0,8696123
5489,9526904,299.9,,24.2,12.5,7450.0,8696124
5490,9526916,299.89,45.2,24.2,12.5,7450.0,8696125
5491,9526928,299.98,45.2,24.2,13.5,7450.0,8696126
5492,9526930,299.98,45.2,24.2,13.5,7450.0,8696127
5493,9526942,299.98,45.2,24.2,13.5,7450.0,8696623
5494,9526954,299.9,,24.2,12.5,8700.0,8696628
5495,9526966,299.9,,24.2,12.5,8700.0,8696629
5496,9526978,299.9,,24.2,12.5,8700.0,8696630
5497,9527025,299.9,45.2,24.2,14.02,8700.0,8696645
5498,9527037,299.9,,24.2,12.5,8700.0,8697158
5499,9527049,299.9,,24.2,12.5,8700.0,8697159
5500,9527051,299.9,45.2,24.2,12.5,8700.0,8697160
5501,9527063,299.9,,24.2,12.5,8700.0,8697161
5502,9468293,332.0,45.8,26.8,14.54,9552.0,8712704
5503,9468308,332.15,45.2,26.8,14.54,9592.0,8713254
5504,9468310,332.15,45.2,26.8,14.54,9592.0,8713261
5505,9532044,124.5,20.8,10.7,7.4,712.0,8732752
5506,9471886,218.45,29.8,16.7,16.7,2700.0,8864799
5507,9471898,218.45,,16.7,16.7,2814.0,8864800
5508,9471915,218.45,29.8,16.7,11.6,2814.0,8864802
5509,9523005,255.1,,19.6,13,4738.0,8880320
5510,9523031,255.1,32.26,19.6,13,4738.0,8880687
5511,9523108,255.1,,19.6,13,4738.0,8880688
5512,9523081,255.1,,19.6,13,4738.0,8880689
5513,9523017,255.1,,19.6,13,4738.0,8880693
5514,9523043,255.1,,19.6,13,4738.0,8880694
5515,9523029,255.1,,19.6,13,4738.0,8880695
5516,9523093,255.1,,19.6,13,4738.0,8880700
5517,9532276,199.93,,16.6,11.27,2553.0,8885860
5518,9532288,199.93,,16.6,11.27,2535.0,8885861
5519,9525936,366.05,51.2,29.9,15.52,13296.0,8919699
5520,9525869,366.06,51.2,29.9,15.52,13296.0,8919856
5521,9525857,366.05,51.2,29.9,15.52,13296.0,8919861
5522,9525895,366.05,51.2,29.8,15.5,13296.0,8919862
5523,9525871,366.1,51.2,29.8,15.5,13296.0,8920242
5524,9525924,366.01,51.2,29.8,15.5,13296.0,8920244
5525,9525883,366.08,51.2,29.8,15.52,13296.0,8920245
5526,9525912,366.57,51.2,29.8,15.52,13296.0,8920247
5527,9525900,366.04,48.2,29.8,15.52,13296.0,8920248
5528,9447847,366.08,,29.8,16,12562.0,893298
5529,9447859,299.96,,24.6,13.5,8004.0,893394
5530,9532771,293.18,40.0,24.3,14.02,6350.0,8934302
5531,9532783,293.18,40.0,24.3,14.02,6350.0,8934303
5532,9532800,320.37,,22.0,14.52,8102.0,8934304
5533,9447861,366.1,,29.8,15.5,12562.0,893473
5534,9532795,320.37,46.0,24.9,14.52,8102.0,8934796
5535,9536973,199.93,,16.6,11.27,2553.0,8996512
5536,9536985,199.93,,16.6,11.27,2553.0,8996514
5537,9491719,143.92,22.63,11.2,8.2,1006.0,8997556
5538,9491721,143.94,22.63,11.2,8.2,1006.0,8997558
5539,9535204,275.07,40.04,22.2,14,5605.0,9057568
5540,9535163,275.07,40.04,22.2,14,5605.0,9057569
5541,9535149,275.0,40.04,22.2,14.02,5605.0,9057757
5542,9535175,275.07,40.04,22.2,14,5605.0,9057759
5543,9535216,275.07,40.04,22.2,14.02,5600.0,9057760
5544,9535187,275.07,40.04,22.2,14.02,5605.0,9057761
5545,9535199,275.07,40.04,22.2,14,5605.0,9057762
5546,9535137,275.07,40.04,19.0,14.02,5605.0,9057763
5547,9535151,275.07,40.04,22.2,14.02,5605.0,9057935
5548,9504059,151.72,,11.75,8,1036.0,9057937
5549,9504073,151.72,23.4,11.75,8,1036.0,9058632
5550,9504035,151.72,23.39,11.75,8,1036.0,9058634
5551,9504061,151.72,,11.75,8,1036.0,9058636
5552,9495765,259.94,37.3,19.6,12.5,5086.0,9058852
5553,9495777,259.95,37.3,19.6,12.5,4620.0,9058853
5554,9539664,259.9,37.3,19.6,12.5,4660.0,9092764
5555,9539688,260.0,37.3,19.6,12.5,4620.0,9092765
5556,9447873,299.96,45.6,24.6,13.5,8004.0,913220
5557,9447885,366.03,48.2,29.8,15.5,12562.0,913346
5558,9483334,151.72,23.4,11.75,8,1036.0,9134312
5559,9483358,151.72,23.4,11.75,11.75,1036.0,9134314
5560,9447897,299.96,45.6,24.6,13.5,8004.0,913981
5561,9447902,366.06,48.2,29.8,16,12562.0,914672
5562,9447914,299.92,48.2,24.6,13.5,8004.0,914771
5563,9461790,260.05,32.25,19.3,11,4578.0,914876
5564,9484261,261.03,32.25,19.3,12.6,4250.0,9166434
5565,9484273,261.09,32.25,19.3,12.6,4250.0,9166435
5566,9484285,261.11,32.25,19.3,12.6,4250.0,9166622
5567,9484297,261.04,32.25,19.3,12.6,4250.0,9166623
5568,9484302,260.97,32.25,19.3,12.6,4250.0,9166835
5569,9484326,261.04,32.25,19.3,12.6,4250.0,9167019
5570,9484338,261.1,32.25,19.3,11,3875.0,9167021
5571,9484340,261.1,32.25,19.3,11,3875.0,9167024
5572,9484352,261.1,,19.3,11,3875.0,9167027
5573,9484364,261.1,32.25,19.3,11,4253.0,9167029
5574,9484376,261.1,32.25,19.3,11,4253.0,9167212
5575,9484388,261.1,32.25,19.3,11,4253.0,9168060
5576,9484390,261.1,32.25,19.3,11,4253.0,9168447
5577,9484405,261.1,32.25,19.3,11,4253.0,9168449
5578,9484417,261.1,32.25,19.3,11,4253.0,9168452
5579,9484508,261.1,32.25,19.3,11,4253.0,9168454
5580,9535096,175.44,,14.3,10.91,1740.0,9170692
5581,9535101,175.0,,14.3,10.91,1740.0,9170693
5582,9538658,299.95,40.0,24.2,14.5,6588.0,9178258
5583,9517628,144.8,22.4,11.0,8.21,907.0,9199800
5584,9484003,261.09,32.25,19.3,12.6,4250.0,9229885
5585,9517678,141.6,,9.5,7.3,809.0,9248110
5586,9539482,228.2,32.32,20.3,12.5,3100.0,9255422
5587,9539494,228.15,32.32,20.3,12.5,3100.0,9255423
5588,9545003,142.7,,11.2,8.21,958.0,9309576
5589,9545015,142.7,,11.2,8.21,958.0,9309759
5590,9456185,130.22,18.0,8.6,6.5,664.0,934686
5591,9526459,249.12,,22.1,12.5,4500.0,9349987
5592,9459632,259.8,32.25,19.3,12.62,4506.0,935930
5593,9529255,249.12,,22.1,12.5,4500.0,9367093
5594,9525405,249.12,,22.1,12.5,4500.0,9367096
5595,9525390,249.12,,22.1,12.5,4500.0,9367262
5596,9525388,249.12,,22.1,12.5,4500.0,9367264
5597,9525376,249.12,,22.1,12.5,4500.0,9367265
5598,9525364,249.12,,22.1,12.5,4500.0,9367266
5599,9525352,249.12,,22.1,12.5,4500.0,9367268
5600,9525340,249.12,,22.1,12.5,4500.0,9367270
5601,9525338,249.12,,22.1,12.5,4500.0,9367272
5602,9525326,249.12,,22.1,12.5,4496.0,9367276
5603,9525314,249.12,,22.1,12.5,4500.0,9367278
5604,9525302,249.12,,22.1,12.5,4500.0,9367287
5605,9525297,249.12,,22.1,12.5,4500.0,9367289
5606,9525285,249.12,,22.1,12.5,4500.0,9367458
5607,9521497,140.0,20.0,10.25,7.5,688.0,9371924
5608,9069944,96.5,,7.4,5.93,296.0,939644
5609,9069956,96.5,,7.4,5.93,296.0,940368
5610,9551088,114.0,16.0,7.8,6.1,500.0,9465565
5611,9547362,95.9,16.0,7.2,5.65,400.0,9486433
5612,—,99.0,16.0,,5.3,,9490718
5613,—,74.0,15.0,,4.2,,9492150
5614,9551076,114.3,16.0,7.8,6.1,500.0,9501654
5615,—,85.0,16.0,,3.5,,9525450
5616,8579318,75.0,16.0,,—,,9540108
5617,9550395,171.99,27.6,14.0,9.52,1708.0,9635803
5618,9550383,171.99,27.6,14.0,9.52,1708.0,9635804
5619,9550371,171.99,27.6,14.0,9.52,1700.0,9635805
5620,9550369,171.99,27.6,14.0,9.52,1577.0,9635944
5621,9550357,171.99,,14.0,9.52,1577.0,9635945
5622,9550345,171.99,,14.0,9.52,1577.0,9635946
5623,9550319,171.99,27.6,14.0,9.52,1577.0,9635948
5624,9550307,171.99,27.6,14.0,9.52,1577.0,9635949
5625,9558488,119.9,,7.2,5.2,537.0,9662727
5626,9526502,299.89,,24.2,14.5,6588.0,9752116
5627,9531909,275.0,40.04,22.2,14.02,5605.0,9752642
5628,9518335,261.1,32.25,19.3,11,4253.0,9772415
5629,9518347,261.1,32.25,19.3,11,4253.0,9772416
5630,9518359,261.1,32.25,19.3,11,4253.0,9772417
5631,9525455,249.12,,22.1,12.5,4496.0,9774819
5632,9525467,249.12,,22.1,12.5,4500.0,9774822
5633,9525479,249.12,,22.1,12.5,4496.0,9774824
5634,9525481,249.12,,22.1,12.5,4500.0,9774825
5635,9525493,249.12,,22.1,12.5,4496.0,9774826
5636,9525948,208.86,29.8,16.4,11.6,2546.0,9778218
5637,9525950,208.79,29.8,16.4,11.6,2546.0,9778219
5638,9535307,179.64,,15.89,10.7,1810.0,9780583
5639,9483346,151.72,24.0,11.75,8,1036.0,9797167
5640,9454230,157.93,23.79,11.9,8.6,1085.0,9798131
5641,9499539,136.12,,10.0,7.9,750.0,9815655
5642,9532343,132.7,19.2,10.5,7.65,704.0,9818119
5643,9560376,293.18,,24.3,14.02,6350.0,9823520
5644,9560364,293.18,40.0,24.3,14.02,6350.0,9823521
5645,9560352,293.18,40.0,24.3,14.02,6350.0,9823522
5646,9387451,175.1,27.9,13.8,8.5,1713.0,9841417
5647,—,95.0,16.0,,4.1,,9863616
5648,9566382,334.55,45.6,24.4,14.04,8930.0,9883380
5649,9566394,334.55,,24.4,14.04,8974.0,9883382
5650,9561485,249.12,,22.1,12.5,4496.0,9890935
5651,9561497,249.14,,22.1,12.5,4496.0,9890936
5652,9560871,103.99,15.82,7.7,5.7,260.0,9925706
5653,—,75.0,16.0,,3.5,,9956794
5654,9509231,106.68,,5.8,4.21,368.0,9960231
5655,9545754,120.97,,8.0,6.15,600.0,9960397
5656,9532745,96.5,,7.4,5.95,400.0,9969494
5657,—,98.0,16.0,,5,,9997211
5658,8773237,140.0,20.0,9.82,7.3,,9997379
5659,9564085,293.2,40.0,24.3,14,6350.0,10001227
5660,9561540,106.18,16.0,,4.95,250.0,10016318
5661,7703625,112.0,17.5,8.2,6,244.0,102635
5662,9590632,250.0,,19.6,12.5,4834.0,10327998
5663,9590644,229.0,,20.1,12.5,4834.0,10328000
5664,7703601,79.2,13.86,7.6,5.51,126.0,103764
5665,9601986,208.97,,16.4,11.6,2546.0,10529958
5666,9601998,208.97,,16.4,11.6,2546.0,10530042
5667,7701237,119.0,18.01,8.26,6.52,324.0,105347
5668,9603623,208.97,,16.4,11.6,2546.0,10567907
5669,9603245,238.0,,19.2,10.5,3800.0,10569172
5670,9603269,238.0,,19.2,10.5,3800.0,10569176
5671,9603257,238.0,,19.2,10.5,3800.0,10569179
5672,9603271,238.0,,19.2,10.5,3800.0,10569186
5673,9605293,,,,—,9000.0,10605293
5674,9605308,,,,—,9000.0,10605299
5675,9605281,,,,—,9000.0,10605301
5676,9608295,228.0,,19.3,12.45,3610.0,10682540
5677,9608283,228.0,,19.3,12.45,3610.0,10682541
5678,9466439,365.6,48.4,29.8,15.5,12825.0,1068678
5679,9610377,,,,—,6500.0,10686860
5680,9610365,,,,—,6500.0,10686861
5681,9610353,299.0,,24.4,14.5,6500.0,10686862
5682,9611072,,,,—,1100.0,10688432
5683,9611060,,,,—,1100.0,10688434
5684,9609421,146.0,,,—,900.0,10705961
5685,—,,,,—,,1074454
5686,9503706,184.1,,15.9,10.7,1807.0,1074476
5687,9509798,,,14.2,—,1496.0,1074487
5688,9509815,,,14.2,—,1496.0,1074489
5689,9509827,,,14.2,—,1496.0,1074490
5690,9608544,,,,—,7450.0,10996533
5691,9622899,300.0,,24.6,14.5,4700.0,10997298
5692,9622904,300.0,,24.6,14.5,4700.0,10997445
5693,9625774,,,,—,6700.0,10997499
5694,9614957,142.7,,11.2,8.2,953.0,10997719
5695,9625762,,,,—,6700.0,10997738
5696,9608556,,,,—,7450.0,10997936
5697,9614945,142.7,,11.2,8.2,953.0,10997939
5698,9635303,227.5,,,12.5,3405.0,11004428
5699,9634244,172.2,,13.7,9.5,2056.0,11004480
5700,9634232,172.2,,13.7,9.5,2056.0,11004481
5701,9634220,172.2,,13.7,9.5,2056.0,11004482
5702,9633525,299.95,,24.2,12,6500.0,11004519
5703,9633513,299.95,,24.2,12,6500.0,11004520
5704,9631888,251.0,,,—,4700.0,11005156
5705,9525168,,,,—,3200.0,11005159
5706,9408396,142.7,,11.2,8.2,1049.0,11005211
5707,9214680,100.93,,8.2,—,410.0,11005492
5708,9631084,228.0,,19.3,12.45,3610.0,11005550
5709,9525091,,,,—,3200.0,11005554
5710,9525120,,,,—,3200.0,11005555
5711,9524310,,,,—,3200.0,11005571
5712,9214692,100.93,,8.2,—,410.0,11005636
5713,9525003,,,,—,3200.0,11005654
5714,9525015,,,,—,3200.0,11006390
5715,9631096,228.0,,19.3,12.45,3610.0,11006432
5716,9525132,,,,—,3200.0,11006709
5717,9525118,,,,—,3200.0,11006908
5718,9408384,142.7,,11.2,8.2,1049.0,11006950
5719,9525027,,,,—,3200.0,11007188
5720,9525106,,,,—,3200.0,11007258
5721,7504017,95.0,15.02,7.6,6.3,285.0,110151
5722,9637313,228.0,,19.6,12.5,3800.0,11016028
5723,9637301,228.0,,19.6,12.5,3800.0,11016488
5724,9635951,255.1,,,12.5,4800.0,11016568
5725,9635963,255.1,,,12.5,4800.0,11017208
5726,9641326,140.7,,11.5,8.7,875.0,11026085
5727,9642992,212.8,,19.0,12,2900.0,11026772
5728,9643001,212.8,,19.0,12,2900.0,11026782
5729,9648805,,,,—,10000.0,11044882
5730,9648831,,,,—,10000.0,11044901
5731,9648829,,,,—,10000.0,11053708
5732,9648817,,,,—,10000.0,11053729
5733,9649859,299.95,,24.2,12,6500.0,11057257
5734,9649847,299.95,,24.2,12,6500.0,11057269
5735,—,,,,—,,11073677
5736,9666807,255.0,,22.0,13.5,5000.0,11176648
5737,9666780,255.0,,22.0,13.5,5000.0,11176659
5738,9666778,255.0,,22.0,13.5,5000.0,11176661
5739,9666766,255.0,,22.0,13.5,5000.0,11176668
5740,9666792,255.0,,22.0,13.5,5000.0,11176690
5741,9674062,327.0,,27.0,13,9200.0,11323300
5742,9674050,327.0,,27.0,13,9200.0,11323301
5743,9674048,327.0,,27.0,13,9200.0,11323305
5744,9674074,327.0,,27.0,13,9200.0,11323310
5745,9674359,255.0,,22.0,13.5,5000.0,11333868
5746,9674476,255.0,,22.0,13.5,5000.0,11333948
5747,9674488,255.0,,22.0,13.5,5000.0,11334108
5748,9674464,255.0,,22.0,13.5,5000.0,11334148
5749,9674347,255.0,,22.0,13.5,5000.0,11334228
5750,9679567,,,,—,6700.0,11541534
5751,9679581,,,,—,9300.0,11595869
5752,9679579,,,,—,9300.0,11596149
5753,9685073,,,,—,1000.0,11765548
5754,9462251,,,,—,924.0,1182405
5755,9689641,366.0,,29.9,—,13870.0,11848270
5756,9689627,366.0,,29.9,—,13870.0,11848510
5757,9689639,366.0,,29.9,—,13870.0,11848515
5758,9491513,,,,—,1349.0,1187534
5759,9491525,,,,—,1349.0,1187535
5760,9491537,,,,—,1349.0,1187536
5761,9491549,,,,—,1349.0,1187537
5762,9423047,228.5,,18.55,—,3426.0,1187540
5763,9423059,228.5,,18.55,—,3426.0,1187541
5764,9692985,,,,—,9200.0,11922151
5765,9692961,,,,—,9200.0,11922162
5766,9692959,,,,—,9200.0,11922163
5767,9692973,,,,—,9200.0,11922168
5768,9714965,180.0,,16.2,10.7,2400.0,12203980
5769,9714953,180.0,32.2,16.2,10.7,2400.0,12203991
5770,9714977,180.0,,16.2,10.7,2400.0,12203994
5771,9714989,180.0,,16.2,10.7,2400.0,12204051
5772,9715983,184.43,,15.8,10.3,1944.0,12214536
5773,9715971,184.43,,15.8,10.3,1994.0,12214560
5774,9724972,195.0,,17.0,9.5,2500.0,12236554
5775,9706798,263.3,,22.1,13.5,5100.0,12237213
5776,9736573,179.9,,16.0,10.7,2500.0,12243544
5777,9736585,179.9,,16.0,10.7,2500.0,12243546
5778,9736561,179.9,,16.0,10.7,2500.0,12243550
5779,9736597,179.9,,16.0,10.7,2500.0,12243557
5780,9739379,,,,—,2350.0,12245233
5781,9739355,,,,—,2350.0,12245249
5782,9739367,,,,—,2350.0,12245259
5783,9739393,,,,—,2350.0,12245260
5784,9741683,,,,—,2200.0,12246729
5785,9724960,195.0,,17.0,9.5,2500.0,12248948
5786,9745574,,,,—,1368.0,12253513
5787,9745562,,,,—,1368.0,12253523
5788,9757577,169.99,,14.2,9.5,1700.0,12271384
5789,9757242,,,,—,1368.0,12271404
5790,9762560,,,,—,2700.0,12352218
5791,9762572,,,,—,2700.0,12352226
5792,9763394,82.0,,7.0,4,160.0,12377244
5793,9768796,210.0,,19.2,10.5,4000.0,12409942
5794,9768784,210.0,,19.2,10.5,4000.0,12409945
5795,9768772,210.0,,18.9,13.3,4000.0,12409956
5796,9758894,,,,—,1368.0,12419665
5797,9771676,186.0,,17.9,11,2700.0,12433574
5798,9771688,186.0,,17.9,11,2700.0,12433579
5799,9769714,,,,—,1400.0,12441867
5800,9769726,,,,—,1400.0,12441890
5801,9777448,330.0,,,12.5,11000.0,12487818
5802,9777450,330.0,,,12.5,11000.0,12487860
5803,9777436,330.0,,,12.5,11000.0,12487888
5804,9777462,330.0,,,12.5,11000.0,12487926
5805,9778404,186.0,,17.9,11,2708.0,12508743
5806,9784099,,,,—,2800.0,12526667
5807,9779783,337.0,,27.2,13,11000.0,12526691
5808,9784104,,,,—,2800.0,12526713
5809,9784087,,,,—,2800.0,12526718
5810,9784063,,,,—,2800.0,12526744
5811,9784075,,,,—,2800.0,12526745
5812,9786102,294.0,,21.6,13,5300.0,12545421
5813,9786114,294.0,,21.6,13,5300.0,12545426
5814,9788538,314.5,,,13,11800.0,12562220
5815,9788502,314.5,,,13,11800.0,12562221
5816,9788514,314.5,,,13,11800.0,12562222
5817,9788526,314.5,,,13,11800.0,12562223
5818,9785885,147.9,,11.5,8.5,1100.0,12566229
5819,9785914,147.9,,11.5,8.5,1100.0,12566231
5820,9785897,147.9,,11.5,8.5,1100.0,12566272
5821,9785902,147.9,,11.5,8.5,1100.0,12566284
5822,9785938,147.9,,11.5,8.5,1100.0,12566311
5823,9785940,147.9,,11.5,8.5,1100.0,12566319
5824,9785926,147.9,,11.5,8.5,1100.0,12566344
5825,9785873,147.9,,11.5,8.5,1100.0,12566381
5826,9789960,,,,—,14000.0,12568418
5827,9790438,153.7,,12.5,7.4,1400.0,12568435
5828,9790426,153.7,,12.5,7.4,1400.0,12568444
5829,9790452,153.7,,12.5,7.4,1400.0,12568451
5830,9790397,153.7,,12.5,7.4,1400.0,12568452
5831,9790440,153.7,,12.5,7.4,1400.0,12568455
5832,9790414,153.7,,12.5,7.4,1400.0,12568457
5833,9789958,,,,—,14000.0,12568459
5834,9790385,153.7,,12.5,7.4,1400.0,12568461
5835,9790402,153.7,,12.5,7.4,1400.0,12568481
5836,9791688,185.99,,17.9,11,2500.0,12571666
5837,9789738,169.9,,14.2,9.5,1700.0,12571667
5838,9791705,185.99,,17.9,11,2500.0,12571668
5839,9791731,185.99,,17.9,11,2500.0,12571669
5840,9791743,185.99,,17.9,11,2500.0,12571670
5841,9791573,169.9,,14.2,9.5,1700.0,12571672
5842,9791559,169.9,,14.2,9.5,1700.0,12571673
5843,9789776,185.99,,17.9,11,2500.0,12571674
5844,9787235,185.99,,17.9,11,2500.0,12571675
5845,9791535,169.9,,14.2,9.5,1700.0,12571689
5846,9791523,185.99,,17.9,11,2500.0,12571690
5847,9791585,169.9,,14.2,9.5,1700.0,12571691
5848,9789790,185.99,,17.9,11,2768.0,12571694
5849,9791511,185.99,,17.9,11,2500.0,12571695
5850,9791729,185.99,,17.9,11,2500.0,12571697
5851,9791561,169.9,,14.2,9.5,1700.0,12571698
5852,9791717,185.99,,17.9,11,2500.0,12571715
5853,9791690,185.99,,17.9,11,2500.0,12571717
5854,9791468,294.0,,21.6,13,5300.0,12571719
5855,9791470,294.0,,21.6,13,5300.0,12571720
5856,9791482,294.0,,21.6,13,5300.0,12571721
5857,9789752,169.9,,14.2,9.5,1700.0,12571722
5858,9787247,185.99,,17.9,11,2500.0,12571723
5859,9789788,185.99,,17.9,11,2768.0,12571724
5860,9789740,169.9,,14.2,9.5,1700.0,12571725
5861,9791494,294.0,,21.6,13,5300.0,12571726
5862,9791597,169.9,,14.2,9.5,1700.0,12571727
5863,9791547,169.9,,14.2,9.5,1700.0,12571737
5864,9793014,353.0,,29.9,17,15300.0,12574804
5865,9792981,353.0,,29.9,17,15300.0,12574805
5866,9793038,353.0,,29.9,17,15300.0,12574825
5867,9792993,353.0,,29.9,17,15300.0,12574901
5868,9793040,353.0,,29.9,17,15300.0,12574903
5869,9793026,353.0,,29.9,17,15300.0,12574924
5870,9793002,353.0,,29.9,17,15300.0,12574941
5871,9792979,353.0,,29.9,17,15300.0,12574944
5872,9772319,,,,—,4000.0,12577951
5873,9772307,,,,—,4000.0,12577975
5874,9795957,171.99,,14.5,9.7,1900.0,12579601
5875,9795945,171.99,,14.5,9.75,1900.0,12579605
5876,9798131,172.0,,14.3,8.75,1800.0,12586041
5877,9811713,,,,—,1900.0,12725135
5878,9811701,,,,—,1900.0,12725136
5879,9811658,,,,—,1900.0,12725141
5880,9811696,,,,—,1900.0,12725143
5881,9811646,,,,—,1900.0,12725152
5882,9811660,,,,—,1900.0,12725156
5883,9811672,,,,—,1900.0,12725157
5884,9811684,,,,—,1900.0,12725158
5885,9796470,171.99,,14.5,9.7,1900.0,12758360
5886,9796482,171.99,,14.5,9.7,1900.0,12758376
5887,9817391,199.9,,17.9,11,3100.0,12773188
5888,9817377,199.9,,17.9,11,3100.0,12773257
5889,9817389,199.9,,17.9,11,3100.0,12773306
5890,—,169.9,,14.2,9.5,1700.0,12787156
5891,—,159.5,,7.7,—,1162.0,12787225
5892,—,169.9,,14.2,9.5,1700.0,12787230
5893,—,180.0,,,9.5,2500.0,12787304
5894,—,180.0,,,9.5,2500.0,12787305
5895,—,368.52,,30.35,15.5,14500.0,12787341
5896,—,368.52,,30.35,15.5,14500.0,12787355
5897,—,184.43,,15.8,10.3,2000.0,12787393
5898,—,368.52,,30.35,15.5,14500.0,12787402
5899,—,,,,—,2700.0,12787405
5900,—,,,,—,2500.0,12787587
5901,—,179.9,,16.0,—,2500.0,12793002
5902,—,,,,—,1400.0,12793008
5903,—,171.99,,14.0,8.5,1800.0,12793019
5904,—,,,,—,1400.0,12793052
5905,—,171.99,,14.0,8.5,1800.0,12793169
5906,—,,,,—,1400.0,12793185
5907,—,,,,—,1400.0,12793194
5908,9810927,185.0,,16.5,10,2200.0,12820255
5909,9836098,141.0,,,—,1011.0,12827164
5910,9836103,141.0,,,—,1011.0,12827190
5911,9841861,146.8,,11.0,6,1440.0,12878508
5912,9841873,146.8,,,6,1440.0,12878515
5913,9841823,146.8,,,6,1440.0,12878522
5914,9843699,159.85,,11.5,7.7,1162.0,12889576
5915,9843687,159.85,,11.5,7.7,1162.0,12889581
5916,9857731,180.0,,16.2,10.7,2400.0,12932073
5917,9857729,180.0,,16.2,10.7,2400.0,12932074
5918,9857705,180.0,,16.2,10.7,2400.0,12932078
5919,9861873,186.0,,17.1,11,2750.0,12945820
5920,9859337,139.8,,10.05,6,,12949088
5921,9859325,139.8,,10.05,6,,12949093
5922,9862750,172.0,,,8.75,1750.0,12950723
5923,9864148,159.85,,,7.7,1162.0,12960892
5924,9864124,159.85,,11.5,7.7,1162.0,12960896
5925,9864136,159.85,,,—,1162.0,12960897
5926,9864150,159.85,,,—,1162.0,12960906
5927,—,,,,—,1900.0,12971304
5928,—,,,,—,1900.0,12971310
5929,—,,,,—,1900.0,12971324
5930,—,,,,—,1900.0,12971334
5931,9862102,334.0,,,15,11850.0,12976413
5932,9862073,334.0,,,15,11850.0,12976425
5933,9862085,334.0,,,15,11850.0,12976429
5934,9862097,334.0,,,15,11850.0,12976450
5935,9862114,334.0,,,15,11850.0,12976457
5936,—,,,,—,1800.0,12988007
5937,—,,,,—,1800.0,12988088
5938,—,171.95,,16.7,10.5,2300.0,12997568
5939,9875393,186.0,,17.9,11,2756.0,12997584
5940,9879301,141.0,,11.2,8.2,1100.0,13003162
5941,9879325,141.0,,11.2,8.2,1100.0,13003167
5942,—,141.0,,11.2,8.2,1100.0,13003175
5943,—,141.0,,11.2,8.2,1100.0,13003176
5944,—,141.0,,11.2,8.2,1100.0,13003187
5945,—,141.0,,11.2,8.2,1100.0,13003190
5946,—,141.0,,11.2,8.2,1100.0,13003196
5947,—,141.0,,11.2,8.2,1100.0,13003200
5948,—,141.0,,11.2,8.2,1100.0,13003202
5949,9879313,141.0,,11.2,8.2,1100.0,13003209
5950,—,141.0,,11.2,8.2,1100.0,13003210
5951,9879284,141.0,,11.2,8.2,1100.0,13003216
5952,9878527,,,,—,11850.0,13003220
5953,9879296,141.0,,11.2,8.2,1100.0,13003221
5954,—,141.0,,11.2,8.2,1100.0,13003226
5955,—,141.0,,11.2,8.2,1100.0,13003229
